Location,Month,Model,Surface Temperature,Middle Temperature,Bottom Temperature,pH,Ammonia,Nitrate,Phosphate,Dissolved Oxygen,WQI,WQI_Status,Ammonia_Level,Nitrate_Level,Phosphate_Level
LEVISTE,Month 8,CNN,0.22279243,0.44714883,0.28672233,0.3330372,0.0059070354,0.048316635,0.54866123,0.19583976,65.87155588849315,Poor,Low,Low,High
LEVISTE,Month 8,LSTM,0.38736677,0.55281353,0.2645357,0.43584993,0.036627732,0.096878916,0.5820717,0.16564831,65.87227392178472,Poor,Low,Low,High
LEVISTE,Month 8,CNN-LSTM,0.37962288,0.53842616,0.25275102,0.3802752,0.0021986961,0.13022897,0.5196786,0.15794702,65.87276702978038,Poor,Low,Low,High
LEVISTE,Month 9,CNN,0.22279243,0.44714883,0.28672233,0.3330372,0.0059070354,0.048316635,0.54866123,0.19583976,65.87155588849315,Poor,Low,Low,High
LEVISTE,Month 9,LSTM,0.38736677,0.55281353,0.2645357,0.43584993,0.036627732,0.096878916,0.5820717,0.16564831,65.87227392178472,Poor,Low,Low,High
LEVISTE,Month 9,CNN-LSTM,0.37962288,0.53842616,0.25275102,0.3802752,0.0021986961,0.13022897,0.5196786,0.15794702,65.87276702978038,Poor,Low,Low,High
LEVISTE,Month 10,CNN,0.22279243,0.44714883,0.28672233,0.3330372,0.0059070354,0.048316635,0.54866123,0.19583976,65.87155588849315,Poor,Low,Low,High
LEVISTE,Month 10,LSTM,0.38736677,0.55281353,0.2645357,0.43584993,0.036627732,0.096878916,0.5820717,0.16564831,65.87227392178472,Poor,Low,Low,High
LEVISTE,Month 10,CNN-LSTM,0.37962288,0.53842616,0.25275102,0.3802752,0.0021986961,0.13022897,0.5196786,0.15794702,65.87276702978038,Poor,Low,Low,High
LEVISTE,Month 11,CNN,0.22279243,0.44714883,0.28672233,0.3330372,0.0059070354,0.048316635,0.54866123,0.19583976,65.87155588849315,Poor,Low,Low,High
LEVISTE,Month 11,LSTM,0.38736677,0.55281353,0.2645357,0.43584993,0.036627732,0.096878916,0.5820717,0.16564831,65.87227392178472,Poor,Low,Low,High
LEVISTE,Month 11,CNN-LSTM,0.37962288,0.53842616,0.25275102,0.3802752,0.0021986961,0.13022897,0.5196786,0.15794702,65.87276702978038,Poor,Low,Low,High
LEVISTE,Month 12,CNN,0.22279243,0.44714883,0.28672233,0.3330372,0.0059070354,0.048316635,0.54866123,0.19583976,65.87155588849315,Poor,Low,Low,High
LEVISTE,Month 12,LSTM,0.38736677,0.55281353,0.2645357,0.43584993,0.036627732,0.096878916,0.5820717,0.16564831,65.87227392178472,Poor,Low,Low,High
LEVISTE,Month 12,CNN-LSTM,0.37962288,0.53842616,0.25275102,0.3802752,0.0021986961,0.13022897,0.5196786,0.15794702,65.87276702978038,Poor,Low,Low,High
SAN ISIDRO,Month 1,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 1,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 1,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 2,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 2,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 2,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 3,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 3,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 3,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 4,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 4,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 4,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 5,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 5,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 5,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 6,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 6,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 6,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 7,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 7,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 7,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 8,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 8,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 8,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 9,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 9,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 9,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 10,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 10,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 10,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 11,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 11,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 11,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
SAN ISIDRO,Month 12,CNN,0.50195646,0.66583174,0.36735502,0.7917364,0.012513219,0.08951165,0.65049696,0.3968318,65.87216499069362,Poor,Low,Low,High
SAN ISIDRO,Month 12,LSTM,0.489439,0.65995806,0.37960938,0.77279574,0.025819147,0.07887006,0.6640639,0.40848064,65.8720076460274,Poor,Low,Low,High
SAN ISIDRO,Month 12,CNN-LSTM,0.5002751,0.6643189,0.3537398,0.8005287,0.0038274527,0.09349001,0.64213425,0.42430353,65.87222381402043,Poor,Low,Low,High
QUILING,Month 1,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 1,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 1,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 2,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 2,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 2,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 3,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 3,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 3,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 4,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 4,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 4,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 5,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 5,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 5,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 6,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 6,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 6,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 7,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 7,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 7,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 8,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 8,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 8,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 9,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 9,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 9,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 10,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 10,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 10,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 11,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 11,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 11,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
QUILING,Month 12,CNN,0.24170658,0.42728713,0.24399804,0.4912265,0.05850436,-0.03370194,0.42009443,0.24987684,53.90846163405089,Poor,Low,Low,Moderate
QUILING,Month 12,LSTM,0.34659865,0.5222335,0.2529426,0.44643152,0.019200096,0.08769612,0.56153303,0.18672112,65.87213814658838,Poor,Low,Low,High
QUILING,Month 12,CNN-LSTM,0.37595823,0.5467611,0.25739166,0.36817512,0.02939345,0.10577847,0.5097955,0.22732565,65.872405509015,Poor,Low,Low,High
NANGKAAN,Month 1,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 1,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 1,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 2,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 2,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 2,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 3,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 3,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 3,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 4,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 4,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 4,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 5,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 5,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 5,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 6,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 6,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 6,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 7,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 7,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 7,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 8,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 8,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 8,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 9,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 9,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 9,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 10,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 10,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 10,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 11,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 11,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 11,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
NANGKAAN,Month 12,CNN,0.37955087,0.5752638,0.32190126,0.05914413,0.037087254,0.27892396,0.4908285,0.2706187,64.50193282871928,Poor,Low,Low,Moderate
NANGKAAN,Month 12,LSTM,0.43664443,0.60273314,0.2948376,0.112560034,0.04044036,0.098707035,0.44005612,0.22605589,56.898315002909314,Poor,Low,Low,Moderate
NANGKAAN,Month 12,CNN-LSTM,0.39699966,0.58727086,0.29303357,0.18040045,0.0152134225,0.12248084,0.47925135,0.25975192,62.76644556906283,Poor,Low,Low,Moderate
